spot_key;curve_set;valid_at;source_model;wind_speed_10m_kmh;wind_gusts_10m_kmh;wind_direction_10m_deg;temperature_2m_c;precipitation_mm;cloud_cover_display_pct;cloud_cover_source_model;dew_point_2m_c;surface_pressure_hpa;pressure_source_model;snowfall_cm;snow_source_model;freezing_level_height_m;freeze_source_model
meribel;AROMEIFS;2026-09-25T22:00;IFS;1.00;20.90;135.0;8.9;0.00;53.0;IFS;-0.8;796.8;IFS;0.00;IFS;4120;ICON
meribel;AROMEIFS;2026-09-25T23:00;IFS;0.90;16.60;143.0;8.3;0.00;36.0;IFS;-1.4;796.6;IFS;0.00;IFS;4100;ICON
meribel;AROMEIFS;2026-09-26T00:00;IFS;0.60;12.20;146.0;7.9;0.00;20.0;IFS;-2.2;796.4;IFS;0.00;IFS;4140;ICON
meribel;AROMEIFS;2026-09-26T01:00;IFS;0.40;8.60;153.0;7.6;0.00;8.0;IFS;-3.1;796.2;IFS;0.00;IFS;4180;ICON
meribel;AROMEIFS;2026-09-26T02:00;IFS;0.40;6.10;153.0;7.3;0.00;5.0;IFS;-3.8;796.1;IFS;0.00;IFS;4220;ICON
meribel;AROMEIFS;2026-09-26T03:00;IFS;0.60;4.70;146.0;7.0;0.00;12.0;IFS;-4.5;795.9;IFS;0.00;IFS;4210;ICON
meribel;AROMEIFS;2026-09-26T04:00;IFS;1.30;4.30;135.0;6.7;0.00;28.0;IFS;-5.4;795.6;IFS;0.00;IFS;4190;ICON
meribel;AROMEIFS;2026-09-26T05:00;IFS;1.90;4.30;139.0;6.5;0.00;48.0;IFS;-6.3;795.3;IFS;0.00;IFS;4180;ICON
meribel;AROMEIFS;2026-09-26T06:00;IFS;2.30;4.70;135.0;6.5;0.00;69.0;IFS;-7.1;795.2;IFS;0.00;IFS;4190;ICON
meribel;AROMEIFS;2026-09-26T07:00;IFS;2.50;5.80;135.0;6.7;0.00;87.0;IFS;-7.8;795.2;IFS;0.00;IFS;4190;ICON
meribel;AROMEIFS;2026-09-26T08:00;IFS;2.20;7.20;132.0;7.3;0.00;98.0;IFS;-8.1;795.6;IFS;0.00;IFS;4200;ICON
meribel;AROMEIFS;2026-09-26T09:00;IFS;1.00;9.40;121.0;8.7;0.00;100.0;IFS;-8.0;796.4;IFS;0.00;IFS;4190;ICON
meribel;AROMEIFS;2026-09-26T10:00;IFS;1.10;12.60;342.0;10.7;0.00;100.0;IFS;-7.7;797.6;IFS;0.00;IFS;4190;ICON
meribel;AROMEIFS;2026-09-26T11:00;IFS;3.40;16.20;328.0;12.9;0.00;100.0;IFS;-7.2;799.0;IFS;0.00;IFS;4180;ICON
meribel;AROMEIFS;2026-09-26T12:00;IFS;5.40;20.20;326.0;15.1;0.00;99.0;IFS;-6.5;800.3;IFS;0.00;IFS;4150;ICON
meribel;AROMEIFS;2026-09-26T13:00;IFS;7.20;23.40;325.0;16.8;0.00;93.0;IFS;-5.8;801.3;IFS;0.00;IFS;4120;ICON
meribel;AROMEIFS;2026-09-26T14:00;IFS;8.00;25.60;324.0;17.7;0.00;86.0;IFS;-5.1;801.9;IFS;0.00;IFS;4090;ICON
meribel;AROMEIFS;2026-09-26T15:00;IFS;7.60;27.00;324.0;17.5;0.00;74.0;IFS;-4.3;801.8;IFS;0.00;IFS;4070;ICON
meribel;AROMEIFS;2026-09-26T16:00;IFS;6.40;27.70;324.0;16.6;0.00;57.0;IFS;-3.3;801.5;IFS;0.00;IFS;4040;ICON
meribel;AROMEIFS;2026-09-26T17:00;IFS;4.80;28.40;326.0;15.2;0.00;37.0;IFS;-2.2;800.8;IFS;0.00;IFS;4020;ICON
meribel;AROMEIFS;2026-09-26T18:00;IFS;3.00;28.40;327.0;13.5;0.00;19.0;IFS;-1.2;799.9;IFS;0.00;IFS;4060;ICON
meribel;AROMEIFS;2026-09-26T19:00;IFS;1.00;28.10;329.0;11.9;0.00;5.0;IFS;-0.2;799.1;IFS;0.00;IFS;4100;ICON
meribel;AROMEIFS;2026-09-26T20:00;IFS;0.40;27.40;117.0;10.6;0.00;0.0;IFS;0.7;798.3;IFS;0.00;IFS;4140;ICON
meribel;AROMEIFS;2026-09-26T21:00;IFS;1.50;26.30;135.0;9.6;0.00;5.0;IFS;1.6;797.7;IFS;0.00;IFS;4190;ICON
meribel;AROMEIFS;2026-09-26T22:00;IFS;2.80;24.10;140.0;8.5;0.00;19.0;IFS;2.5;797.0;IFS;0.00;IFS;4230;ICON
meribel;AROMEIFS;2026-09-26T23:00;IFS;4.00;22.00;141.0;7.5;0.00;37.0;IFS;3.3;796.4;IFS;0.00;IFS;4280;ICON
meribel;AROMEIFS;2026-09-27T00:00;IFS;5.00;19.80;139.0;6.5;0.00;57.0;IFS;4.0;795.7;IFS;0.00;IFS;4250;ICON
meribel;AROMEIFS;2026-09-27T01:00;IFS;5.80;17.60;141.0;5.6;0.00;73.0;IFS;4.4;795.1;IFS;0.00;IFS;4210;ICON
meribel;AROMEIFS;2026-09-27T02:00;IFS;6.30;16.20;141.0;4.9;0.00;84.0;IFS;4.3;794.5;IFS;0.00;IFS;4180;ICON
meribel;AROMEIFS;2026-09-27T03:00;IFS;6.50;15.50;141.0;4.2;0.00;88.0;IFS;3.7;794.0;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T04:00;IFS;6.40;15.10;140.0;3.4;0.00;88.0;IFS;2.7;793.3;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T05:00;IFS;6.00;15.10;139.0;2.7;0.00;86.0;IFS;1.4;792.7;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T06:00;IFS;5.50;15.10;136.0;2.3;0.00;82.0;IFS;-0.1;792.2;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T07:00;IFS;4.80;15.10;135.0;2.4;0.00;78.0;IFS;-1.5;792.1;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T08:00;IFS;4.10;15.50;135.0;3.1;0.00;76.0;IFS;-2.6;792.5;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T09:00;IFS;2.90;15.80;137.0;4.8;0.00;76.0;IFS;-3.6;793.5;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T10:00;IFS;1.40;15.80;140.0;7.5;0.00;77.0;IFS;-4.7;795.1;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T11:00;IFS;0.50;16.20;270.0;10.7;0.00;77.0;IFS;-5.7;797.0;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T12:00;IFS;2.10;16.90;301.0;13.8;0.00;77.0;IFS;-6.5;798.9;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T13:00;IFS;3.20;17.30;304.0;16.3;0.00;76.0;IFS;-6.8;800.4;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T14:00;IFS;4.00;18.00;306.0;17.6;0.00;71.0;IFS;-6.7;801.2;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T15:00;IFS;4.00;18.70;306.0;17.7;0.00;62.0;IFS;-5.7;801.3;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T16:00;IFS;3.60;19.80;307.0;16.9;0.00;48.0;IFS;-3.9;801.0;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T17:00;IFS;2.80;21.20;310.0;15.4;0.00;32.0;IFS;-1.8;800.4;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T18:00;IFS;1.80;22.30;315.0;13.7;0.00;17.0;IFS;0.4;799.5;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T19:00;IFS;0.80;23.00;333.0;11.9;0.00;6.0;IFS;2.2;798.6;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T20:00;IFS;0.40;23.40;90.0;10.4;0.00;0.0;IFS;3.4;797.8;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T21:00;IFS;1.50;23.00;126.0;9.0;0.00;2.0;IFS;3.9;797.0;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T22:00;IFS;2.90;22.30;133.0;7.4;0.00;10.0;IFS;3.9;796.1;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-27T23:00;IFS;4.60;21.60;135.0;5.9;0.00;22.0;IFS;3.5;795.1;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T00:00;IFS;6.10;20.20;137.0;4.4;0.00;33.0;IFS;3.0;794.2;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T01:00;IFS;7.30;19.40;138.0;3.2;0.00;43.0;IFS;2.5;793.3;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T02:00;IFS;7.80;18.70;138.0;2.5;0.00;47.0;IFS;2.0;792.9;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T03:00;IFS;7.80;18.40;138.0;2.3;0.00;45.0;IFS;1.6;792.7;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T04:00;IFS;7.30;18.00;138.0;2.4;0.00;37.0;IFS;1.1;792.8;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T05:00;IFS;6.40;17.60;137.0;2.8;0.00;28.0;IFS;0.5;793.0;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T06:00;IFS;5.20;17.60;136.0;3.4;0.00;18.0;IFS;-0.1;793.5;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T07:00;IFS;3.90;17.60;137.0;4.3;0.00;10.0;IFS;-0.5;793.9;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T08:00;IFS;2.50;18.40;135.0;5.3;0.00;7.0;IFS;-0.7;794.6;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T09:00;IFS;0.80;19.40;135.0;6.7;0.00;9.0;IFS;-0.6;795.4;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T10:00;IFS;1.70;21.20;319.0;8.8;0.00;14.0;IFS;-0.5;796.6;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T11:00;IFS;4.30;23.00;318.0;11.0;0.00;21.0;IFS;-0.1;797.8;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T12:00;IFS;6.60;24.80;317.0;13.1;0.00;29.0;IFS;0.3;799.0;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T13:00;IFS;8.50;26.60;318.0;14.7;0.00;36.0;IFS;0.8;799.9;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T14:00;IFS;9.30;27.70;317.0;15.6;0.00;41.0;IFS;1.4;800.5;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T15:00;IFS;8.90;28.40;317.0;15.6;0.00;43.0;IFS;2.1;800.6;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T16:00;IFS;7.80;29.20;316.0;14.8;0.00;44.0;IFS;3.0;800.4;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T17:00;IFS;5.90;29.50;315.0;13.6;0.00;44.0;IFS;4.0;799.9;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T18:00;IFS;3.80;29.50;311.0;12.2;0.00;43.0;IFS;5.0;799.3;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T19:00;IFS;1.90;29.20;304.0;10.9;0.00;42.0;IFS;5.8;798.8;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T20:00;IFS;0.70;27.70;284.0;10.0;0.00;42.0;IFS;6.2;798.4;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T21:00;IFS;0.40;25.20;207.0;9.4;0.00;42.0;IFS;6.3;798.3;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T22:00;IFS;0.80;21.20;153.0;8.8;0.00;43.0;IFS;6.1;798.0;IFS;0.00;IFS;;
meribel;AROMEIFS;2026-09-28T23:00;IFS;1.30;16.90;146.0;8.4;0.00;43.0;IFS;5.7;797.9;IFS;0.00;IFS;;
